lat;lon;x;y;z;val;dqc;
 0;0;-2675384;-8014324;37;23.1;5;
 62.345;5.59067;-483923;-37366;60;24.1;0;
 58.0093;14.5743;-25168;-555533;210;22.9;0;
 62.5743;11.3736;-185637;-42100;632;21;0;
 69.767;21.0545;234270;765368;23;11.7;5;
 56.1923;9.52184;-340765;-744153;76;19.6;0;
 59.9229;10.7829;-235166;-334605;87;20.8;0;
 59.4617;18.0378;171887;-389623;37;20.7;0;
 58.0403;7.67304;-431853;-527527;12;17.9;0;
 55.0449;9.40397;-359254;-871612;6;20;0;
 59.7705;10.9389;-227549;-352102;NA;23.1;1;
 56.0873;10.1307;-303858;-758921;NA;22.6;1;
 55.7866;12.3834;-164764;-800753;53;17.3;0;
 60.3738;21.0298;331299;-276576;NA;17.4;1;
 59.2928;18.2808;186584;-407740;31;24.7;0;
 59.6823;9.65338;-300249;-356623;197;16.7;0;
 60.5439;16.2786;69973;-272492;135;15.9;0;
 60.2071;11.9709;-167486;-306731;164;23.3;0;
 59.438;18.1228;176820;-392030;16;20.5;0;
 55.9161;12.0482;-185191;-785350;12;17.8;0;
 60.3576;5.34503;-529533;-254095;40;18;0;
 65.615;22.1844;329494;309304;25;15.7;0;
 60.2318;25.3143;567630;-262306;NA;18.4;1;
 59.3899;13.5192;-83995;-400716;52;26;0;
 58.9041;6.88546;-465914;-426383;566;16.1;0;
 56.0333;10.2332;-297921;-765430;36;22.6;0;
 61.9335;5.10756;-515590;-78859;NA;20.5;1;
 57.5668;11.9476;-182740;-600676;28;17.5;0;
 66.2232;13.615;-62188;359268;10;20.8;0;
 55.5966;9.70743;-334732;-811610;NA;20.6;1;
 60.2496;9.62708;-296451;-293553;133;15;4;
 59.9457;10.6619;-241732;-331623;139;21.4;0;
 60.8432;8.94996;-327500;-224463;995;14.7;0;
 55.0501;10.5813;-283767;-876917;20;22.6;0;
 59.2063;10.9398;-231465;-414830;5;20.2;0;
 57.6672;12.0339;-177060;-589719;83;18.1;0;
 58.4322;8.69813;-367366;-490420;30;16.3;0;
 60.3517;18.3306;183309;-289832;13;12.9;0;
 59.4871;10.0092;-281994;-379906;72;17.4;0;
 58.4197;6.0093;-523436;-473178;12;15.4;0;
 60.2384;9.9152;-280686;-296089;NA;18.9;1;
 62.825;27.6316;637366;43343;89;16.2;0;
 59.859;10.7896;-235258;-341729;90;21.3;0;
 55.4063;10.3447;-296046;-836002;15;23;0;
 59.9418;10.6178;-244215;-331889;124;21.3;0;
 59.8367;11.1254;-216669;-345388;263.276;21.3;0;
 57.6068;18.2406;193772;-595663;NA;23.3;1;
 59.4377;18.045;172420;-392275;23;26.4;4;
 61.1897;10.1627;-259094;-191579;413;23.7;0;
 62.7749;8.54015;-328065;-8538;166;26.8;0;
 59.9094;10.5317;-249256;-335158;98;21.2;0;
 59.2633;15.2432;13850;-415762;30;24.5;0;
 62.2786;25.7459;553290;-33880;100;17.5;0;
 59.0134;17.5119;144097;-440822;37;22.9;0;
 58.9676;5.76549;-528791;-410707;0;22.4;4;
 60.6314;6.41559;-467133;-232223;103;19.9;0;
 59.8551;10.8218;-233490;-342280;134;20.1;0;
 59.2105;11.0033;-227820;-414589;55;19.2;0;
 57.3757;12.0124;-179854;-622178;28;18;0;
 59.9113;10.6259;-243996;-335308;NA;23.9;1;
 59.4146;5.255;-550286;-357155;NA;15.6;1;
 66.3355;14.0981;-40323;371390;34;22.4;0;
 60.7408;24.8002;530962;-210737;89;17.8;0;
 58.6999;5.68226;-537833;-439549;38;14.3;0;
 58.2936;7.0349;-465789;-495011;305;17.3;0;
 55.59;13.6687;-84303;-825260;49;17.7;0;
 61.2387;24.0819;484517;-161606;96;17;0;
 60.4495;16.032;56647;-283240;102;17;0;
 57.2749;16.4515;87659;-636628;NA;22.9;1;
 59.1813;5.45886;-542702;-384590;39;15.2;0;
 55.7109;9.5934;-340852;-798248;44;21;0;
 59.564;7.36032;-430066;-356712;825;12.8;0;
 62.6249;9.49363;-281197;-29663;651;27;0;
 59.9286;10.7504;-236934;-333852;39;21.4;0;
 55.9881;11.2961;-231866;-774858;NA;18.1;1;
 60.3973;11.5449;-189882;-284402;160;23.7;0;
 59.9645;10.7436;-237048;-329838;213;20.6;0;
 68.251;17.4154;99945;586622;22;18.5;0;
 60.2206;9.56789;-299981;-296496;800;17.8;0;
 58.8812;5.73075;-532150;-419952;NA;15.3;1;
 60.3832;5.20986;-536457;-250158;89;20.4;0;
 59.3898;10.6889;-244378;-393499;35;19.7;0;
 61.0678;25.6583;571041;-167458;102;19.9;0;
 61.7378;17.1037;110770;-138549;NA;22.4;1;
 57.6147;15.5622;33623;-599518;146;22.5;5;
 57.3228;9.667;-321285;-618936;13;22.5;0;
 55.6815;12.5096;-157277;-812834;12;17.9;0;
 60.4604;5.30626;-529925;-242463;100;17.7;0;
 55.7302;13.1638;-115820;-808770;32;17.1;0;
 60.368;6.19025;-483323;-259606;42;19.3;0;
 62.2433;25.8373;558610;-36960;NA;17.3;1;
 61.5995;5.03144;-525261;-114949;4;20.2;0;
 60.1646;25.0575;554780;-271934;15;22.1;0;
 55.7316;12.5754;-152912;-807384;11;17.2;0;
 59.931;10.6544;-242260;-333228;102;21;0;
 55.4831;9.90506;-323266;-825301;44;25.2;4;
 56.0064;12.0458;-184878;-775241;NA;17.8;1;
 59.7628;10.4562;-254614;-351148;141;19.7;0;
 64.7843;25.7151;505501;240651;15;18.4;0;
 67.0941;15.389;16881;455697;1;20.8;0;
 54.8919;11.8777;-201453;-899530;35;21.4;0;
 60.439;5.28417;-531482;-244636;60;18.4;0;
 59.141;10.2982;-268512;-419595;16;18.2;0;
 68.0454;16.0818;45158;562164;NA;16.3;1;
 61.6646;9.69284;-279851;-136948;227;24.3;0;
 60.2955;5.04695;-546818;-258433;25;18.3;0;
 60.9104;10.6631;-234429;-224495;0;20.5;0;
 68.696;15.4637;18833;634538;38;19.4;0;
 60.5451;24.9631;543079;-230899;68.9339;19.8;0;
 55.9602;9.58328;-339139;-770370;111;19.2;0;
 62.4717;6.18008;-451880;-27707;0;28.9;4;
 56.7023;11.5504;-211677;-695940;NA;18.1;1;
 54.8519;10.5179;-289381;-898822;54.9295;21.3;0;
 59.1784;10.4357;-260378;-416004;54;16.9;0;
 56.2617;8.64337;-394478;-731396;NA;16.2;1;
 57.7316;12.1207;-171560;-582771;90;17.4;0;
 60.0819;8.82214;-342526;-308149;871;15.3;0;
 62.079;12.3099;-140044;-99485;723;24.4;5;
 65.9177;14.394;-27533;324707;0;17.2;4;
 60.9254;11.7806;-173999;-226378;325;20.2;0;
 59.2357;10.9717;-229444;-411674;NA;26.6;1;
 65.4855;12.237;-127562;279205;10;20.1;0;
 60.7873;11.1127;-210985;-239722;131;21.7;0;
 62.1069;6.54933;-438389;-70465;NA;22.7;1;
 59.8667;10.6571;-242593;-340381;44;23;0;
 55.4898;9.47513;-350416;-822300;9;24.6;0;
 55.633;12.0969;-183569;-817170;52;18.6;0;
 63.8266;20.6574;277149;104116;5;21;0;
 59.3251;18.073;174604;-404730;28;17.4;4;
 60.2122;9.60507;-298011;-297600;600;18.5;0;
 56.1221;13.7992;-74928;-765836;NA;15.7;1;
 59.1494;10.2113;-273396;-418295;70;16.4;0;
 59.9339;10.7988;-234201;-333440;97.26;21.2;0;
 60.7046;10.3587;-252507;-246187;312;21.3;0;
 62.48;6.37335;-441914;-28136;NA;20.8;1;
 62.227;5.80778;-474703;-51969;34;20.3;4;
 59.8255;10.4602;-253897;-344198;971;22.5;0;
 61.0701;11.3409;-196824;-209034;257;22.2;0;
 55.0747;8.6629;-406355;-863871;NA;20.9;1;
 56.4112;8.81678;-382144;-715793;57;17.3;0;
 69.2366;18.0216;119836;697753;113.207;13.5;0;
 59.7483;10.0042;-280018;-350879;9;18.6;0;
 57.8953;11.7515;-192618;-563473;48;17.9;0;
 55.394;9.47601;-351282;-833004;44;22.8;0;
 58.2223;8.36272;-389263;-511743;17;17.5;0;
 56.574;16.4188;87413;-715003;9;19.9;0;
 59.9172;10.8083;-233793;-335331;NA;24.4;1;
 61.0547;22.3214;393376;-193930;50;20.4;5;
 55.5443;12.0274;-188420;-826899;42;17.8;0;
 58.8118;5.73685;-532913;-427658;114;15.7;0;
 59.2619;11.0997;-221985;-409210;28;22;0;
 59.3157;18.5491;201687;-404383;14;22.3;0;
 55.6593;12.4673;-160045;-815215;11;19;0;
 59.5942;5.57479;-529437;-340055;8;18.6;0;
 68.4162;17.3916;98275;605028;40;17.6;0;
 55.3669;10.3368;-296867;-840371;26.9385;26.4;4;
 56.4808;10.0148;-307665;-714462;43.8888;20.2;0;
 62.5038;6.04531;-458245;-23218;10;22;0;
 55.6542;12.6033;-151477;-816116;6;17.9;0;
 55.6934;12.4759;-159352;-811419;21;18;0;
 58.8459;14.2155;-45242;-462031;119;21.5;5;
 56.9743;9.64217;-326018;-657619;NA;20.4;1;
 56.1677;13.5741;-88858;-760445;127;16.2;0;
 60.3403;9.46398;-304560;-282731;886;14.2;0;
 63.9364;10.8122;-204480;110788;124;20.1;0;
 59.7962;10.6169;-245370;-348062;NA;21.3;1;
 55.3811;11.211;-241192;-842440;NA;22.2;1;
 59.1262;11.3781;-207009;-425234;27;20.2;0;
 56.1428;12.9213;-129617;-762123;23;16.5;0;
 67.2288;14.8876;-4851;470670;NA;18.6;1;
 68.3772;17.0337;83711;600167;20;16.3;0;
 59.3847;13.2449;-99567;-400903;NA;23;1;
 59.3401;18.5981;204317;-401514;39;20.8;0;
 60.3005;5.30396;-532723;-260040;52;19.5;0;
 58.4895;15.4249;24767;-501963;83;23.2;0;
 63.4276;10.5216;-222585;55301;8;25;0;
 59.4968;5.87831;-514038;-353254;16;17.5;0;
 59.0816;9.66995;-304861;-423394;NA;16.3;1;
 57.1309;12.273;-165335;-650201;20;23.8;3;
 59.9271;10.9598;-225285;-334771;104;21.1;0;
 59.8236;10.4633;-253739;-344422;38;22.3;0;
 58.8221;5.70548;-534540;-426262;54;14.9;0;
 55.9667;12.4287;-161107;-780713;28;20.6;4;
 56.6637;16.3368;82153;-705081;NA;17.5;1;
 59.9288;10.7882;-234828;-333968;116.444;20.4;0;
 55.5756;12.916;-132006;-825607;1;17.7;0;
 56.5958;8.83937;-378776;-695371;NA;17.9;1;
 55.659;12.1136;-182383;-814307;NA;18.3;1;
 59.5334;10.3761;-260930;-376312;NA;18.3;1;
 60.0408;5.54165;-523997;-290585;37;17.8;0;
 63.6231;26.5171;565953;120105;113;15.7;5;
 59.4022;17.8592;162082;-396709;21;30.9;3;
 59.3519;18.2795;186175;-401168;NA;23.3;1;
 59.3933;5.28723;-548836;-359776;15;15.2;0;
 56.1859;9.58826;-336704;-745217;49;20.1;0;
 68.2362;14.5678;-17899;583152;8;17.1;0;
 57.4963;10.4876;-270578;-603389;4;16.7;0;
 59.9627;9.98344;-279319;-326986;79;19.3;0;
 59.1047;11.4153;-205018;-427745;53;19.9;0;
 59.8161;10.8142;-234197;-346586;159;22.4;0;
 55.5323;9.69803;-335919;-818743;18.4929;21.9;0;
 57.7053;11.9663;-180892;-585281;13;19.8;0;
 60.4365;5.18259;-537038;-244067;58;17.8;0;
 63.805;20.3495;262301;100432;40;19.1;0;
 60.2643;24.8272;540487;-262929;49;18.2;0;
 64.4674;11.4974;-167845;167758;NA;24.7;1;
 62.1449;6.06583;-462729;-62890;5;25.6;0;
 59.5614;10.2681;-266785;-372758;7;18.4;0;
 67.2476;14.7389;-11261;472785;53;20.3;0;
 59.925;10.5545;-247867;-333513;101;20.4;0;
 59.9963;10.9073;-227718;-326896;NA;21.3;1;
 58.9683;14.6405;-20656;-448605;121;26.5;0;
 59.8279;10.6924;-240913;-344825;77;22.4;0;
 59.2606;15.3373;19210;-416039;35;25.7;0;
 59.9459;10.5149;-249909;-331039;146;21.9;0;
 55.6629;12.1193;-182004;-813887;22;18.4;0;
 59.0008;5.7422;-529585;-406853;15;16.2;0;
 58.7786;5.63409;-539320;-430464;36;18.4;4;
 62.0701;29.887;768548;-14043;91.9915;18.7;5;
 60.5801;16.9378;105918;-267563;70;15.9;0;
 58.1456;13.316;-99152;-539109;165;25.7;5;
 55.5135;12.134;-181822;-830654;NA;18.1;1;
 55.8124;12.3599;-166124;-797805;NA;17.7;1;
 62.7357;7.11946;-400419;-4822;13;28.4;4;
 58.8226;7.47009;-433567;-439490;594;13.5;0;
 63.3737;10.3688;-230597;49861;80;23.4;0;
 62.4344;21.3549;326488;-46747;10;19.5;5;
 60.4292;22.3814;404558;-262709;32;19.3;0;
 59.9231;10.6797;-240911;-334200;NA;21.3;1;
 59.1726;10.4076;-262024;-416534;19;16.5;0;
 57.3182;16.5598;94081;-631639;NA;24.1;1;
 63.2188;9.79141;-260681;34893;41;24.8;0;
 56.6431;9.79515;-319724;-695293;NA;21.6;1;
 61.7481;26.1335;583215;-88601;NA;17.4;1;
 60.6922;10.7144;-233277;-248907;475;21.4;0;
 60.5084;8.22284;-370642;-257589;NA;12.6;1;
 59.1029;16.7014;97352;-432374;51;22;0;
 56.2496;15.2895;18001;-752223;49;16.5;0;
 60.2052;25.1387;558512;-266767;15;23.5;0;
 60.8385;10.6662;-234801;-232489;NA;24.8;1;
 61.1849;6.80713;-438119;-173916;25;21.3;0;
 64.0334;11.4792;-171358;119607;42;26.6;0;
 65.8226;13.2343;-80503;315094;73;20.8;0;
 62.1253;5.30288;-502284;-59322;141;20.9;0;
 61.4638;21.7294;356935;-152144;19;17.3;0;
 60.3122;5.26572;-534612;-258435;13;18.6;0;
 58.5006;13.1719;-106508;-499293;51;22.9;0;
 66.8152;13.9562;-45799;424928;171;19.5;0;
 55.7195;11.7496;-205023;-806440;9;18.3;0;
 58.866;9.45417;-319243;-446291;0;17.3;0;
 60.8515;8.89275;-330500;-223251;920;14.1;0;
 68.8345;17.0702;83568;651301;9;16.1;0;
 59.3634;17.6468;150227;-401543;9;23.7;0;
 58.7083;6.37064;-498222;-444167;460;17.1;0;
 57.5955;12.1773;-168857;-598102;59;18.6;0;
 55.4304;12.1517;-181112;-840009;26;18;0;
 60.1614;24.9331;548028;-273353;23.3809;20.4;0;
 59.6364;9.64623;-301075;-361684;NA;18;1;
 59.2226;10.9115;-232961;-412915;25;22;0;
 59.9322;10.6833;-240642;-333203;31;20.8;0;
 60.3989;5.32626;-529866;-249396;26;19.5;0;
 59.9286;10.5017;-250778;-332909;125;21;0;
 60.4475;12.0716;-160704;-280257;156;27.8;4;
 63.1218;7.71016;-365682;34293;14;21;0;
 55.8893;12.5114;-156263;-789578;30;17.1;0;
 59.5302;10.0844;-277387;-375446;91;17.7;0;
 63.3912;10.3647;-230661;51817;132;23;0;
 59.9148;10.8416;-231955;-335718;159;20.5;0;
 56.6329;9.80893;-318972;-696498;47;21.2;0;
 57.7706;12.2561;-163312;-578774;23;18.7;0;
 60.9225;9.30967;-307301;-217452;489;21.2;0;
 57.3944;15.0737;4436;-624265;187;19;5;
 59.9289;10.7347;-237806;-333761;55;21.3;0;
 63.4274;10.363;-230456;55838;61;26.3;4;
 55.8891;12.3568;-165966;-789213;57;17.4;0;
 59.9238;10.6718;-241345;-334093;8;22;0;
 59.2854;18.6887;209805;-407307;11;21.2;0;
 55.8682;9.87544;-321707;-782140;16;22.3;0;
 59.8987;10.8391;-232211;-337498;157;21.2;0;
 62.5632;11.3699;-185896;-43322;644;26.1;0;
 57.049;16.889;114815;-661173;3;19.6;5;
 57.717;11.7318;-194796;-583292;NA;17.6;1;
 55.6341;12.6004;-151744;-818359;5;17.8;0;
 68.5027;14.8134;-7641;612877;9;17.7;0;
 56.6713;16.3572;83389;-704205;5;18.9;0;
 59.9442;11.0034;-222739;-333023;156;22;0;
 64.8207;24.5697;451288;236129;1;17.9;5;
 58.9833;5.70671;-531882;-408490;32;16.6;0;
 55.0139;9.45534;-356264;-875363;44;19.3;0;
 57.1708;12.2254;-168027;-645623;NA;19.7;1;
 59.1443;9.65689;-305027;-416369;5;16.8;0;
 59.9063;10.7856;-235137;-336459;44;23.1;0;
 60.0606;18.1007;172228;-322833;30;20.5;0;
 55.8718;9.8215;-325053;-781467;NA;22.1;1;
 58.8132;5.77365;-530788;-427808;67;14.7;0;
 59.8161;10.8142;-234197;-346586;159;23;0;
 58.295;12.871;-124792;-521673;81;22.7;0;
 67.2779;14.3863;-26436;476267;8;21.8;4;
 58.9542;5.72633;-531233;-411862;47;17.2;0;
 58.162;16.7474;102834;-537180;16;23.8;0;
 60.6267;6.39667;-468226;-232604;74;20.1;0;
 56.0626;8.77506;-388485;-754378;44;18.3;0;
 62.4693;6.32817;-444375;-29003;NA;33.8;1;
 56.9787;16.8441;112312;-669106;4;18.7;0;
 59.933;10.762;-236256;-333406;60;20.5;0;
 58.5616;11.2702;-216817;-487715;NA;15.8;1;
 56.1518;10.1553;-301782;-751837;20;19.6;0;
 59.9253;10.5837;-246239;-333592;78;20.9;0;
 56.5879;10.1315;-299571;-703067;38;21.8;0;
 56.1543;10.118;-304080;-751382;28;21.3;0;
 62.5447;6.57433;-430739;-22368;38;28.2;4;
 59.4171;10.6587;-245882;-390350;22;19;0;
 64.0343;20.4791;266470;126374;0;18.2;0;
 55.8762;12.5122;-156270;-791046;NA;17.4;1;
 57.4968;18.3342;200001;-607645;NA;27.4;1;
 60.2037;25.1465;558965;-266864;21;22.1;0;
 59.669;10.2517;-266823;-360738;NA;18.6;1;
 54.9175;9.58529;-348844;-886853;11;22.6;0;
 59.5739;9.19433;-327049;-366412;27;16.6;0;
 59.7743;10.806;-234958;-351201;160.065;23.5;0;
 59.1343;11.4298;-204007;-424498;122;18.8;0;
 60.172;11.6607;-184826;-309784;175;23.5;0;
 57.7063;11.9239;-183413;-585050;4;18.4;0;
 58.7339;5.65742;-538708;-435590;NA;15;1;
 55.6515;13.8917;-70065;-818638;82;16.9;0;
 59.9194;10.9518;-225784;-335599;173;20.9;0;
 59.2023;9.59656;-307920;-409640;12;16.7;0;
 59.377;16.4807;84023;-402153;47;23.9;0;
 59.3078;18.0304;172276;-406770;9;23.4;0;
 55.7817;9.47105;-347865;-789690;100;21.2;0;
 60.2527;10.6529;-239924;-297488;361;21.5;0;
 58.485;5.89179;-529204;-465006;34;15.6;0;
 59.9618;11.0314;-221059;-331163;106;23;0;
 59.2259;18.2285;183986;-415336;47;19.9;0;
 55.9792;13.3662;-102348;-781234;113;16.3;0;
 60.5047;13.1528;-101208;-276097;139;27.5;5;
 59.2971;17.7051;153844;-408786;-0.233093;28.9;1;
 58.992;9.66247;-306116;-433310;19;17.3;0;
 59.2397;10.4227;-260632;-409138;0;17.4;0;
 57.996;11.5448;-204259;-551612;13;19.1;0;
 60.2422;24.7584;537104;-265937;NA;18.9;1;
 58.3699;11.2956;-216573;-509145;7;17.7;0;
 58.8854;5.66024;-536102;-418903;32;15.2;0;
 55.6609;12.6128;-150849;-815388;3;17.9;0;
 63.3137;9.65328;-266702;45976;NA;26;1;
 59.4222;9.13422;-331965;-382933;79;16.1;0;
 59.4928;11.1472;-217745;-383695;NA;20.7;1;
 57.7022;11.9216;-183572;-585500;6;17.6;0;
 59.9724;10.9956;-222977;-329862;129;22.1;0;
 55.0699;10.6282;-280608;-874907;32;21.1;0;
 55.6627;12.5178;-156841;-814959;14;24.2;4;
 55.6259;12.492;-158631;-819016;NA;18.1;1;
 59.2078;18.1463;179404;-417582;61;20.8;0;
 60.5928;16.7329;94683;-266470;67;15.6;0;
 59.9982;5.48642;-527733;-294825;14;17.7;0;
 59.9354;11.02;-221875;-334058;201;21.8;0;
 55.8222;12.5738;-152630;-797238;NA;16.9;1;
 56.4572;12.9366;-127535;-726987;NA;16.5;1;
 62.4208;17.3397;120428;-62214;80;22.6;0;
 60.3775;25.0876;552724;-248266;41;19.3;0;
 57.3047;12.5414;-148329;-631452;0;18.4;0;
 57.0235;9.87963;-311163;-653314;30;21.2;0;
 56.2598;12.9565;-127007;-749104;39;16.3;0;
 63.327;10.4628;-226291;44348;NA;29.7;1;
 65.5857;22.1872;329986;306077;10;16.6;0;
 58.9094;15.4351;25044;-455144;105;24.8;0;
 56.7801;12.6264;-145367;-690236;NA;17.1;1;
 55.7873;9.18898;-365508;-787501;75;19.3;0;
 60.8751;8.91583;-329007;-220755;810;18;0;
 61.426;12.0924;-154642;-171546;573;19.6;0;
 59.5595;7.34361;-431062;-357097;NA;13.1;1;
 58.3512;15.2576;15077;-517440;102;23;0;
 55.4421;13.1886;-115165;-841087;40;17.2;0;
 63.3345;10.0676;-245900;46630;4;22.5;0;
 61.1926;10.2771;-252954;-191713;NA;20.6;1;
 59.9606;10.864;-230380;-330709;243;22;0;
 63.5151;8.37222;-328095;74200;7;25.5;0;
 59.1179;10.9094;-233822;-424551;204;18.8;0;
 55.1552;8.83541;-394463;-855958;23;19.1;0;
 59.8219;10.8418;-232613;-346042;187.488;21;0;
 63.1257;7.80027;-361132;34215;35;22.3;0;
 60.4071;5.47916;-521418;-249743;NA;18.2;1;
 55.7047;13.1594;-116179;-811618;29;17.5;0;
 59.19;11.1731;-218289;-417458;27;21.9;0;
 54.7635;11.8846;-201706;-913947;8;21.7;0;
 55.7008;12.4125;-163319;-810431;19;18.4;0;
 54.9207;9.58486;-348841;-886493;8;21.4;0;
 62.9634;23.0281;404725;21227;30;18.7;0;
 62.4617;6.30031;-445908;-29648;15;24.9;0;
 66.3182;23.6854;387407;395382;NA;14;1;
 62.5821;11.6387;-172034;-41972;754;21.6;0;
 59.9521;10.6891;-240171;-331014;141;20.7;0;
 68.4173;17.3885;98143;605146;NA;17.9;1;
 62.7239;11.3299;-186923;-25365;650;24;0;
 60.8194;15.3886;21083;-242465;392;15.9;0;
 59.124;8.51301;-370354;-412614;286;15;0;
 63.4244;10.4301;-227150;55266;103;23.2;0;
 59.1264;10.2354;-272212;-420954;4;16.8;0;
 63.5592;12.3411;-131616;64903;NA;20.6;1;
 59.4697;18.3215;187879;-387940;23;23.3;0;
 60.4984;14.2311;-42141;-278000;238;20.2;5;
 59.356;17.5035;142130;-402693;30;28.4;4;
 59.9464;10.9047;-228217;-332432;163;19.6;0;
 57.1528;15.6392;38741;-651067;189;19.2;5;
 57.7334;18.7303;222204;-579965;27;19.9;0;
 55.7887;12.3435;-167265;-800415;47;17.8;0;
 62.6682;26.3858;578272;14434;99;19.1;5;
 58.3615;13.8216;-68945;-515690;169;22.3;0;
 56.2861;13.9236;-66859;-747619;70;17.1;0;
 55.754;12.3207;-168862;-804239;2.51193;18.5;0;
 59.0416;9.70234;-303380;-427990;19;17.8;0;
 58.1793;6.79968;-481092;-505930;9;19.7;0;
 58.8934;5.67676;-535032;-418158;NA;16.4;1;
 67.2927;14.5537;-19214;477858;102;22.9;0;
 59.3538;18.017;171274;-401686;11;21.9;0;
 59.7182;10.7996;-235724;-357412;151;24.7;0;
 61.2422;26.2839;600836;-142637;92;19.6;0;
 60.1173;19.9729;275563;-310013;NA;18.8;1;
 68.4157;16.787;73440;604165;NA;15.3;1;
 55.9396;12.5056;-156409;-783935;17;17.7;0;
 55.5626;12.2634;-173383;-825514;NA;18.4;1;
 64.1725;12.7712;-107972;132257;520;18.4;5;
 59.604;10.7605;-238753;-369960;85;21.2;0;
 58.4669;14.2994;-40864;-504343;115;22.6;0;
 59.7925;10.4436;-255084;-347798;124;22.3;0;
 55.7564;12.3182;-169008;-803964;NA;18.4;1;
 58.5346;13.1219;-109310;-495419;70;24.5;0;
 69.9719;23.2811;317064;797739;76;11.2;0;
 56.0381;12.4486;-159543;-772774;NA;17.3;1;
 59.9373;10.903;-228376;-333437;207.032;20.5;0;
 58.116;8.0879;-406592;-521836;11;19.3;0;
 63.3544;10.3661;-230886;47730;160;23.7;0;
 60.826;9.56214;-294607;-229331;247;21;0;
 60.8504;9.00164;-324636;-223928;818;15.9;0;
 61.1088;10.4727;-243152;-201766;220.344;22.1;0;
 62.419;17.226;114585;-62622;21;20.7;0;
 56.1736;9.5121;-341548;-746187;53;21.9;0;
 55.6423;9.31774;-358864;-804406;NA;21.2;1;
 57.7385;11.8014;-190532;-581103;50.5;19.6;0;
 63.0604;22.4468;374309;28414;NA;15.1;1;
 62.686;8.11476;-350644;-16125;15;31.8;4;
 59.9078;10.7618;-236452;-336205;0;19.7;0;
 60.7879;8.75457;-338641;-229577;580;18.3;0;
 63.137;27.6168;629866;77224;97;15.8;5;
 58.8181;5.76252;-531346;-427176;0;16.4;0;
 59.1246;9.64764;-305736;-418512;45;16.8;0;
 56.1738;15.5027;31324;-760625;8;17.8;0;
 55.7343;9.52944;-344651;-795295;47;22.4;0;
 56.013;12.119;-180267;-774711;NA;17.9;1;
 59.7994;10.8126;-234407;-348436;163;23.5;0;
 60.1565;24.9161;547181;-274037;30;22.7;4;
 55.5808;13.1922;-114499;-825554;45;17.7;0;
 62.6975;7.45406;-383994;-11080;72;27.6;0;
 59.147;10.2223;-272789;-418609;80;17.1;0;
 59.927;10.6716;-241333;-333737;20;21.8;0;
 59.9078;10.7619;-236446;-336205;60;21.9;0;
 60.1528;24.6693;533728;-276518;7;19.4;0;
 59.6135;10.7434;-239645;-368841;NA;22.5;1;
 60.0291;18.8471;213852;-324095;12;30.7;4;
 59.9725;10.9205;-227153;-329588;177;19.9;0;
 58.9591;5.74697;-529980;-411492;14;15.3;0;
 55.4674;12.9793;-128379;-837856;NA;17.9;1;
 55.7595;9.47939;-347555;-792213;91;21.6;0;
 59.6973;10.2651;-265840;-357650;121;18.8;0;
 59.8767;10.8437;-232112;-339959;0;20;0;
 60.0669;11.1296;-214892;-319816;161;23.3;0;
 59.3984;9.04805;-337073;-385125;99;16.4;0;
 58.5465;16.2758;74234;-494952;29;21.5;0;
 66.3198;14.1354;-38679;369618;0;21.4;0;
 59.2659;17.2761;129581;-413205;NA;27.1;1;
 63.4278;10.7573;-210886;54529;157;25.3;0;
 55.0511;12.0594;-188922;-882238;0;20.4;0;
 60.7541;24.7763;529453;-209471;90;20.5;0;
 78.2216;15.6576;15638;1717029;11;9.4;5;
 59.9203;10.5911;-245865;-334176;80;22.2;0;
 61.8127;17.1294;111847;-130179;45;28.5;0;
 58.993;5.91384;-519955;-409114;14;16.8;0;
 59.8902;10.4919;-251623;-337136;51;22.8;0;
 58.533;11.2841;-216194;-490946;24;16.1;0;
 60.2986;5.31901;-531934;-260374;89;17.4;0;
 61.2423;7.71925;-388843;-173441;15;18;0;
 64.3023;10.5113;-216311;152375;19;25.6;5;
 59.9201;10.7514;-236941;-334800;16;27.9;4;
 59.0896;10.1404;-277939;-424637;42;16.1;0;
 59.7498;10.0115;-279597;-350744;6;19.1;0;
 60.626;8.56838;-350502;-246508;459;17.9;0;
 59.5159;17.8889;163196;-383980;NA;23.8;1;
 63.3549;10.2582;-236249;48178;171;30;4;
 54.8951;9.63234;-346029;-889613;11;23.2;0;
 55.7963;12.54;-154866;-800056;NA;17.3;1;
 55.8455;9.796;-326889;-784273;NA;20.9;1;
 60.389;11.2006;-208837;-284257;197;22.4;0;
 58.6063;8.96573;-349994;-472587;32;14.9;0;
 60.4781;4.94102;-549424;-237451;5;18.6;0;
 55.7238;13.3201;-105982;-809756;49;16.9;0;
 64.9264;20.9616;280685;227267;60;16.2;0;
 59.3349;18.6374;206579;-401966;29;22.7;0;
 60.3379;5.2839;-533190;-255758;33.6135;18.8;0;
 59.6636;5.98857;-505270;-335733;33;19.3;0;
 57.6958;13.8148;-70712;-589958;NA;20;1;
 54.949;9.88911;-329032;-884932;7;22.1;0;
 68.6763;17.1361;86814;633710;NA;17.3;1;
 54.9222;10.2976;-303003;-889938;33;22.6;0;
 55.6699;12.403;-164058;-813866;20;18.5;0;
 68.2137;14.4863;-21294;580664;14;16.5;0;
 59.3651;14.382;-35084;-404277;118;20.6;0;
 61.4093;16.0417;55450;-176451;128;18.9;5;
